p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
0.000130079137220483,-0.579272050776459,0.1,0.318,1,5,REEP3
0.000130364400437309,-0.696429235953262,0.057,0.258,1,5,LHFPL6
0.00013123009919523,-0.515625872145895,0.514,0.697,1,5,GRID1
0.000134102023954782,-0.320051805522755,0.114,0.36,1,5,YTHDC1
0.000135317425570638,-0.875098898366271,0.1,0.315,1,5,BMP2K
0.000136556033443481,-0.538348269389027,0.1,0.321,1,5,SIRT2
0.000141706943456589,-0.66893491324513,0.114,0.329,1,5,GLUD1
0.000143267794509181,-0.52837855884799,0.186,0.425,1,5,CRTC3
0.000144668373318671,-0.407816854619292,0.557,0.273,1,5,SORBS1
0.000146282189919981,-0.548984132338113,0.286,0.508,1,5,PCGF5
0.000148964333278669,0.453571594414571,0.343,0.171,1,5,NLGN4X
0.000149015919538543,0.330588103405343,0.614,0.426,1,5,ADK
0.000155687789935655,0.382699265912393,0.257,0.113,1,5,SUFU
0.000157314570698349,-0.493039323932423,0.143,0.37,1,5,PAXBP1
0.000157789056675466,-0.507350478658661,0.071,0.279,1,5,ARHGAP1
0.000158344266368893,-0.818250531151092,0.071,0.267,1,5,ZFHX3
0.000160981325457132,-0.426753716819654,0.143,0.376,1,5,TRA2B
0.000162746787404897,-0.690433235142903,0.143,0.359,1,5,EVA1C
0.000165037112011879,-0.776592479167016,0.071,0.27,1,5,AHCYL1
0.000166601433821487,0.39688542804671,0.257,0.114,1,5,L2HGDH
0.00016777953289205,-0.515521090871037,0.443,0.642,1,5,WNK1
0.000169846232729282,-0.697608392479855,0.357,0.536,1,5,PPM1H
0.000173838527890457,0.386308325137191,0.529,0.342,1,5,CELF1
0.000174258453190833,0.347289167470421,0.343,0.17,1,5,AC079447.1
0.000185555106795802,-0.49774100890269,0.2,0.442,1,5,PKD2
0.000192683455684419,-0.533694463192564,0.414,0.608,1,5,DOCK9
0.000192787842849786,0.278669348664869,0.443,0.227,1,5,SPARCL1
0.0001930376702389,-0.492810637358718,0.357,0.561,1,5,KDM4C
0.000194878625453821,-0.525144945130729,0.057,0.258,1,5,LINC01572
0.000195774288100628,-0.670547443867461,0.086,0.287,1,5,SLC38A9
0.00019603700296119,-0.582635133928484,0.086,0.295,1,5,MKRN3
0.000200869648938629,-0.426971499095564,0.114,0.346,1,5,NUFIP2
0.00020248148544119,-0.469893197325233,0.157,0.394,1,5,RBMX
0.000204625485658725,-0.441517264942215,0.129,0.346,1,5,GAPDH
0.000206163187006948,0.364293593879199,0.6,0.39,1,5,KAT6B
0.000207468979380225,-0.479749645887907,0.2,0.419,1,5,VAPA
0.000210573416314214,-0.593666062922031,0.271,0.491,1,5,STRN
0.000211414452007266,-0.65783088811616,0.057,0.257,1,5,ARHGAP22
0.000220687989167382,-0.464184294941383,0.171,0.406,1,5,MIRLET7BHG
0.000222986684041776,0.411117850144058,0.314,0.161,1,5,NOL4L
0.000226479567370896,-0.524665320835492,0.6,0.657,1,5,ZNF536
0.000232592942989984,-0.433468833623029,0.114,0.341,1,5,LSS
0.000232832597464024,-0.518030129446113,0.1,0.31,1,5,ZNF397
0.000235943084450859,-0.552131020757652,0.143,0.376,1,5,PDE7A
0.000237456629618824,-0.583533461988891,0.429,0.618,1,5,SPOCK1
0.000239547428317136,0.453692695076726,0.4,0.248,1,5,GNAS
0.000240028337736023,0.406123891192564,0.557,0.379,1,5,STAU2
0.000246334943209779,0.59806192808727,0.429,0.282,1,5,TAF1D
0.0002536384566819,-0.482271647121185,0.786,0.818,1,5,ZNF638
0.000256151073921815,0.303313802743079,0.271,0.125,1,5,G3BP2
0.000262818946025145,-0.553690973314246,0.3,0.492,1,5,SLC22A15
0.000266012699826659,-0.559078063521226,0.186,0.409,1,5,SLTM
0.000274921419195775,-0.378498486666609,0.286,0.542,1,5,GPBP1
0.000276751229316341,-0.436812989181323,0.214,0.457,1,5,FANCL
0.000280345262437675,-0.481224604218889,0.229,0.451,1,5,RNF144A
0.000281905306732264,0.592836386735349,0.329,0.177,1,5,PPP2R2C
0.000284997952286179,0.326171189094774,0.629,0.396,1,5,SUPT3H
0.000286500101168078,-0.49157931711453,0.114,0.326,1,5,PRTFDC1
0.000289147124637565,0.416375868316375,0.357,0.2,1,5,MAP3K13
0.00029016647380048,-0.409148476141607,0.371,0.612,1,5,KIDINS220
0.000290586174378219,0.357350741416362,0.643,0.506,1,5,RBM6
0.000296424428527892,-0.494311799152114,0.114,0.327,1,5,FERMT2
0.000303743985919277,-0.52498886799914,0.086,0.286,1,5,BCL6
0.000303907619727607,0.299083164652591,0.529,0.352,1,5,BICRAL
0.000319599371063137,-0.426870295627309,0.3,0.545,1,5,AC118549.1
0.000320049283760047,-0.522223044109459,0.129,0.335,1,5,PPP4R2
0.000331062919147056,0.49885148220713,0.386,0.23,1,5,MTA3
0.000333496445795357,0.368953878393368,0.286,0.137,1,5,AC092835.1
0.000334945780460493,-0.387727223379146,0.557,0.762,1,5,KMT2C
0.000344058510028039,-0.489489554536442,0.171,0.379,1,5,BBS2
0.000344717468543553,-0.514554510104726,0.114,0.322,1,5,ABHD17B
0.000352330892048156,0.430777777134711,0.343,0.184,1,5,MSH2
0.00035910491335903,-0.674944967126294,0.457,0.588,1,5,PKP4
0.000363488994438264,-0.621207172549929,0.271,0.478,1,5,ARIH1
0.000371515235513316,-0.390876624420103,0.086,0.297,1,5,GCLC
0.000373962861921973,0.456590122865049,0.286,0.146,1,5,MIA3
0.000377224155546439,-0.451659811372113,0.086,0.28,1,5,ERI3
0.000378499361487124,-0.473095601054516,0.343,0.561,1,5,OSBPL9
0.000380487769634384,-0.363648391594503,0.057,0.254,1,5,SVIP
0.00038815441751893,-0.686281380877561,0.2,0.406,1,5,CAMKMT
0.000398954502706885,0.540598645194915,0.514,0.37,1,5,ZNF721
0.000404141199039049,0.303145165865458,0.271,0.129,1,5,GFOD1
0.000421023111784826,0.416870481745897,0.457,0.308,1,5,PPIG
0.000421263967989308,-0.683449878062733,0.086,0.27,1,5,AL392086.3
0.000422259054473397,0.386187950490878,0.3,0.161,1,5,ABCC5
0.000422385290978814,-0.443685694289939,0.186,0.407,1,5,ATP11A
0.000428257393431166,-0.525466253554801,0.157,0.36,1,5,GABPB1-AS1
0.000431980941346735,0.445099451591117,0.514,0.358,1,5,FNBP4
0.000435843268628042,-0.390529933667703,0.157,0.393,1,5,NCOA6
0.000443384398911702,-0.497921621433104,0.157,0.378,1,5,ZNF652
0.000446592722417506,-0.481630469273247,0.214,0.43,1,5,MAP3K2
0.00044912868395481,-0.502716521523057,0.1,0.304,1,5,TBL1X
0.000455096243123721,0.278733291085294,0.586,0.387,1,5,MNAT1
0.000477725127761621,-0.3947734105578,0.071,0.264,1,5,CAST
0.000494204746451007,-0.410760123376022,0.1,0.304,1,5,RAB30-DT
0.000498359646946751,-0.380127906110033,0.271,0.506,1,5,DYRK1A
0.000500546045518436,-0.506388644976506,0.5,0.241,1,5,PITPNC1
0.000508062028508964,-0.467649539219647,0.129,0.337,1,5,HEATR5A
0.000508412836272301,-0.45175716898128,0.229,0.45,1,5,CCDC18-AS1
0.000510153772318607,0.326687865059059,0.457,0.304,1,5,BMERB1
0.000520066121278652,0.353135806060618,0.429,0.259,1,5,CSPP1
0.000522654991459388,-0.49047227508287,0.071,0.254,1,5,USP31
0.000523962424475134,-0.421074802785547,0.071,0.259,1,5,STAM
0.000527718229592349,-0.44472221324796,0.086,0.278,1,5,SS18
0.000532902668729785,0.550537401844624,0.629,0.506,1,5,DPP6
0.000548057612447353,0.432285258611205,0.529,0.389,1,5,RB1CC1
0.000556219354132769,0.409276539587942,0.4,0.247,1,5,PSIP1
0.000558656879693431,-0.489291550549876,0.114,0.308,1,5,SMAD2
0.000558920938137785,-0.564801784474489,0.486,0.621,1,5,UVRAG
0.000559640841489474,-0.46527726352447,0.071,0.258,1,5,CD81
0.000562087471435134,-0.468539173060973,0.071,0.259,1,5,ARHGAP17
0.000563336496903231,0.481430585073406,0.357,0.206,1,5,TP53BP1
0.00057320946027555,-0.313527983187749,0.543,0.719,1,5,CCNH
0.000574543343648236,-0.517977904314668,0.143,0.35,1,5,FARP2
0.000577405625954072,0.556189985506721,0.4,0.262,1,5,NSUN6
0.00059353441710005,0.505066069232062,0.357,0.206,1,5,CHN1
0.000594592094072993,-0.448171311501675,0.743,0.775,1,5,LIMCH1
0.000600341708522375,0.36040242908361,0.329,0.18,1,5,IARS
0.000616240735886514,0.385790890547092,0.6,0.436,1,5,PDS5A
0.000625623194418649,-0.460403723038159,0.086,0.273,1,5,RAC1
0.000625755674349639,0.302964787520571,0.543,0.36,1,5,CCDC91
0.000628526885722817,-0.435327965631995,0.071,0.251,1,5,TCF7L2
0.000632609703348092,-0.444053245769823,0.086,0.27,1,5,RECK
0.000638902288776266,-0.370149005713853,0.086,0.279,1,5,SMAD4
0.000639701102311013,-0.413287430938543,0.086,0.283,1,5,RHOQ
0.000646952954224721,-0.51066997067474,0.271,0.479,1,5,SLF2
0.00065822107139717,-0.47283030885813,0.357,0.565,1,5,ARFGEF3
0.00067857782806862,-0.270280904255093,0.071,0.254,1,5,PHC2
0.000686628631516599,0.324827044693199,0.329,0.181,1,5,RESF1
0.000686972052752028,-0.467480462198465,0.271,0.474,1,5,SLC22A23
0.000697727544158061,-0.340471749354872,0.186,0.414,1,5,RCOR3
0.000729947822999255,-0.418975000979339,0.114,0.31,1,5,SAMD4B
0.000739016902914273,-0.525639253158267,0.271,0.468,1,5,LRP6
0.000754630296688769,0.388007255622566,0.357,0.209,1,5,TARBP1
0.000788337453253812,-0.476880142394591,0.086,0.277,1,5,ZFAND6
0.000798301123575027,0.428966462939865,0.371,0.222,1,5,PPIP5K2
0.000804693139287538,0.294285164763019,0.557,0.403,1,5,NEMF
0.000821378667669374,-0.555574605326928,0.357,0.574,1,5,BACH2
0.000827891256688168,-0.59308677983387,0.1,0.287,1,5,DISC1
0.000857655780114976,0.404858576776134,0.386,0.236,1,5,SH3PXD2A
0.000858567788683654,-0.461550320194842,0.071,0.254,1,5,TMCC3
0.000867603134607366,-0.385707093591107,0.071,0.254,1,5,DNHD1
0.000882313083884063,0.446073787308345,0.471,0.318,1,5,PANTR1
0.000892192584366688,-0.35696147404951,0.114,0.31,1,5,EMC2
0.00089507197997704,-0.384244174160872,0.114,0.316,1,5,ITPK1
0.000955713588454821,-0.365764331004695,0.086,0.273,1,5,HIPK3
0.000956806304353915,0.383714631218299,0.314,0.177,1,5,AC006115.2
0.00095936326335397,0.375481280103391,0.543,0.378,1,5,SPIRE1
0.000973222752661351,0.36060691744962,0.429,0.273,1,5,TASOR2
0.000989565837055806,-0.328039375076081,0.171,0.382,1,5,SYT11
0.000998158899893717,0.315953522448768,0.371,0.216,1,5,RNF157
0.00102117679759156,-0.26234107187492,0.086,0.265,1,5,PPP2R2D
0.00103300601688317,-0.414726249760017,0.1,0.286,1,5,NASP
0.0010332525050548,0.508917902342372,0.3,0.167,1,5,QRICH1
0.00103915295454622,0.442444130459793,0.329,0.193,1,5,SACS
0.00106332085762341,-0.48239842064226,0.086,0.262,1,5,ACSS2
0.00109767951768726,-0.427723352404494,0.129,0.323,1,5,AC053527.2
0.00110184691487126,-0.502449707686937,0.171,0.363,1,5,KIAA1324L
0.00111317634126238,-0.382856752705949,0.371,0.585,1,5,RBM26
0.00112870400251587,-0.401390877082919,0.4,0.588,1,5,DYM
0.0011452242310304,-0.425795684981064,0.086,0.257,1,5,XPO7
0.00115991073736854,-0.684607045991782,0.157,0.329,1,5,KCNMB4
0.0012159805526804,-0.365633253959562,0.214,0.423,1,5,CTNNA1
0.00122483842999326,-0.513317331949053,0.257,0.451,1,5,NR3C1
0.00122936785370977,-0.403049981662691,0.286,0.494,1,5,JPX
0.00123107676936013,-0.434057327604115,0.171,0.371,1,5,ALOX12-AS1
0.00123456533766055,0.309097793852591,0.314,0.161,1,5,PRKG1
0.00129152883292838,0.53667324174013,0.629,0.535,1,5,MT-ND4
0.00131096969835373,-0.453992217333645,0.4,0.573,1,5,LCOR
0.0013127337883532,-0.507736607826409,0.1,0.273,1,5,PDLIM5
0.00131356703715688,0.303600038244371,0.714,0.549,1,5,SBF2
0.0013154711562555,0.412834028789841,0.414,0.257,1,5,USP25
0.00131916787510466,-0.361426441137415,0.1,0.286,1,5,MORF4L1
0.00132105343110405,-0.45416275640639,0.3,0.493,1,5,PHF21A
0.00132639257612871,0.29889995472935,0.486,0.338,1,5,ZNF91
0.0013269555906705,-0.361280579189137,0.386,0.581,1,5,RAP1GDS1
0.00133967631609411,-0.335964818402883,0.257,0.473,1,5,SCAF8
0.00135020092416071,-0.300116211092683,0.129,0.318,1,5,ANAPC16
0.00135498658708148,-0.486315782357767,0.343,0.539,1,5,MAPRE2
0.00136887003779789,-0.359317354853602,0.1,0.278,1,5,CPEB1
0.00139730348424004,-0.420335373839285,0.114,0.301,1,5,RILPL1
0.00139736336992255,0.344239687600402,0.471,0.317,1,5,RAD50
0.00141269245514091,-0.501006348905174,0.114,0.298,1,5,MECP2
0.00143493558641077,0.294697978683717,0.643,0.496,1,5,TRIM9
0.0014494020150944,0.30504667639766,0.471,0.302,1,5,RTN1
0.00146531376793815,-0.430008719975016,0.386,0.572,1,5,NAV1
0.00150605792318401,-0.383841065650208,0.143,0.331,1,5,CYLD
0.00150629033574903,-0.433527210110561,0.186,0.39,1,5,RBM33
0.00151496069507581,-0.432584204182626,0.271,0.463,1,5,PIAS1
0.00152691938124359,0.26569392789031,0.429,0.259,1,5,ATR
0.00153191590564654,-0.426694948647387,0.4,0.575,1,5,CNTNAP4
0.00153925759527682,-0.468241920988528,0.186,0.371,1,5,EEF1A1
0.00154794701731082,-0.4965862157737,0.271,0.466,1,5,FOXO3
0.00155170373362129,0.330023792680366,0.343,0.205,1,5,KDM4B
0.00155360187478162,-0.484657194151119,0.243,0.43,1,5,VMP1
0.00155423759696252,-0.389210132504773,0.086,0.251,1,5,SEPTIN8
0.00155512055730522,-0.304912729329575,0.114,0.303,1,5,EIF1
0.00158520382507203,0.336610192164809,0.257,0.132,1,5,ZNF346
0.00158824802061921,0.30274951073293,0.343,0.205,1,5,ABHD18
0.00165292864233769,0.263128053071555,0.3,0.156,1,5,GALNT11
0.00167263745276597,-0.47412647220696,0.257,0.439,1,5,ATF7IP
0.00169605486994668,-0.49297399192918,0.529,0.653,1,5,MBNL1
0.00171607298203153,-0.47563672255739,0.429,0.598,1,5,AGTPBP1
0.00174819414255235,-0.442238517535989,0.243,0.435,1,5,TARSL2
0.00179306797185448,-0.479975627387359,0.157,0.339,1,5,TOP1
0.00180988863935023,0.473011987297532,0.343,0.208,1,5,NMT1
0.00182368636787052,-0.409458243704428,0.129,0.302,1,5,PELI2
0.00186094085292353,0.347566086396035,0.486,0.339,1,5,OSBPL8
0.00186788611213737,0.309369388321399,0.457,0.308,1,5,ZNF131
0.00186977050431125,0.367967478358528,0.486,0.342,1,5,MGA
0.0018808623087619,-0.344804303136232,0.129,0.316,1,5,CASD1
0.00192619099281257,-0.465120379580433,0.5,0.638,1,5,ENOX1
0.00201331599252282,-1.10565157455721,0.214,0.412,1,5,HSPH1
0.00202857178777051,-0.402461235892685,0.243,0.443,1,5,PHC3
0.00203685689233327,0.434892980899991,0.471,0.346,1,5,FBXL20
0.00205179803686079,0.430647569909929,0.343,0.209,1,5,NSMAF
0.0021059429884149,-0.431173951186269,0.257,0.448,1,5,HNRNPC
0.00212327261679741,-0.328211052612033,0.086,0.259,1,5,INPP1
0.00216077186769343,-0.46105265827215,0.257,0.442,1,5,CDK5RAP2
0.00216649420832702,-0.47985000340303,0.129,0.3,1,5,RPL28
0.00221638534335693,0.263035665098937,0.4,0.251,1,5,CDK12
0.00223564698720876,0.28680246764977,0.5,0.371,1,5,BOD1L1
0.00223705975281741,-0.474030195628056,0.243,0.422,1,5,RAP1A
0.00226333469461853,-0.34663681669874,0.557,0.721,1,5,WDFY3
0.00227458368547708,-0.418495827369979,0.214,0.411,1,5,PUM1
0.00229596569298047,0.303742825023168,0.3,0.162,1,5,CDH4
0.00231373593286113,-0.310960347718096,0.2,0.39,1,5,STAG2
0.00232362474786956,0.547390860108438,0.443,0.307,1,5,RBBP6
0.00233869481542313,0.318987107251107,0.329,0.191,1,5,MYEF2
0.00235924517713176,0.254857338857394,0.486,0.319,1,5,SMG6
0.00236880082697187,-0.465231408160789,0.214,0.398,1,5,NRDC
0.00238135553995158,-0.394165193087929,0.157,0.345,1,5,SNX30
0.00239976685872934,-0.322198602919,0.171,0.362,1,5,XRRA1
0.00240164007810861,-0.434438999030571,0.471,0.636,1,5,USP47
0.00240508905183026,-0.442732493915667,0.2,0.372,1,5,NRF1
0.00243927288189216,-0.503672155353974,0.1,0.261,1,5,MSMO1
0.00244107161109492,0.287714277020229,0.329,0.19,1,5,GABPB2
0.00246129538984308,0.416201172196922,0.471,0.339,1,5,SRRM2
0.00247046668149707,-0.474429920298893,0.186,0.37,1,5,RAB1A
0.00247802805855395,-0.37079253463275,0.114,0.286,1,5,USP14
0.00247840500669372,-0.599075561362895,0.371,0.552,1,5,GNG7
0.00249556694830275,-0.386601334489925,0.143,0.327,1,5,SPART
0.00252301105521191,-0.415574863223601,0.357,0.563,1,5,ARHGAP5
0.00259709470181986,0.370738224858017,0.314,0.185,1,5,SERGEF
0.00259833825778881,-0.416827500160401,0.457,0.605,1,5,PPP1R12B
0.00261010287730294,-0.379970840791624,0.214,0.403,1,5,LSM14A
0.00277221491391285,-0.445533249284836,0.243,0.423,1,5,TOM1L2
0.00278815297732168,-0.408707161806364,0.343,0.527,1,5,FOXP1
0.00284084217223622,-0.455791196834717,0.229,0.402,1,5,CUL3
0.0028566296343113,-0.508042673368776,0.2,0.353,1,5,UBE2E3
0.00289919358562199,-0.333070328361601,0.143,0.326,1,5,RBM5
0.00290221987981748,-0.403717950129824,0.343,0.526,1,5,PUM2
0.00291473294621687,0.304070992787689,0.457,0.307,1,5,MSH3
0.0029676979697282,-1.13431123085469,0.1,0.251,1,5,P4HA1
0.00312089982378023,0.251118505531799,0.5,0.363,1,5,KANTR
0.0031217981328387,-0.371481227068983,0.343,0.554,1,5,TRPC4AP
0.00315504473070836,0.356922720139342,0.4,0.264,1,5,CSMD2
0.00316781387580456,-0.469827746300954,0.157,0.329,1,5,RHOBTB3
0.0031693266184025,0.348931676274987,0.386,0.254,1,5,COA1
0.00320615347040541,0.319899865130652,0.371,0.235,1,5,TANGO6
0.00332993361686918,-0.380414698182355,0.1,0.267,1,5,MDM2
0.00336399086191601,-0.468941676485899,0.143,0.307,1,5,PCDH17
0.00339465674841314,0.295915387572802,0.571,0.422,1,5,MAPK8
0.00344873139431002,-0.293832225329303,0.114,0.28,1,5,PIGU
0.0034628773209392,-0.316116080537206,0.257,0.463,1,5,ZNF451
0.00350625514148101,-0.282655931190147,0.314,0.502,1,5,VPS35L
0.00353524703823659,0.392430403134745,0.4,0.275,1,5,TIAM2
0.00357925019105223,-0.360042472281677,0.143,0.302,1,5,PNPT1
0.00364767061283644,0.280977764419992,0.271,0.141,1,5,AC002460.2
0.00368952005215351,0.308563645565197,0.3,0.182,1,5,CHD8
0.00371875005784776,0.258430501897664,0.614,0.467,1,5,FAM49B
0.00382017865915926,-0.42938631977858,0.2,0.366,1,5,METTL15
0.00385935373413643,0.365249552176098,0.514,0.397,1,5,PTPRS
0.00387408288095229,0.269174297958178,0.786,0.83,1,5,TCF4
0.00390264813041257,-0.345487540458997,0.1,0.26,1,5,TAPT1
0.00393813886673334,-0.292209617357752,0.186,0.38,1,5,ZC3H6
0.00394670927047686,-0.421713114480672,0.114,0.275,1,5,BCL2L1
0.00402641616353531,-0.378827352729454,0.2,0.38,1,5,BTBD7
0.00404763821151338,-0.363395514366095,0.171,0.339,1,5,USP40
0.00420202926395498,-0.377637262798792,0.129,0.301,1,5,TPP2
0.00422290854654814,-0.341370112821885,0.329,0.507,1,5,HP1BP3
0.00423814052443852,-0.400068329229204,0.114,0.27,1,5,AC106791.1
0.00427467557089022,-0.453426458849248,0.271,0.44,1,5,ZNF608
0.00432797847656031,0.385456576790871,0.786,0.633,1,5,GRID2
0.00448485467313395,0.326730813736323,0.486,0.378,1,5,RALGPS1
0.00452367850415664,0.347427847981745,0.257,0.148,1,5,ATG12
0.00454024187273673,0.397620219950732,0.3,0.185,1,5,SLC39A10
0.00466742795406956,-0.309403922464094,0.2,0.395,1,5,UBL3
0.00469701524176045,0.392268549147471,0.414,0.274,1,5,TMEM117
0.00472662444075097,-0.284257482484,0.214,0.411,1,5,ANAPC5
0.00475386914155134,0.375630745827799,0.343,0.226,1,5,CCDC84
0.00475639814682531,-0.387705400985052,0.286,0.464,1,5,SNX9
0.00479913096220203,-0.322593569914916,0.143,0.313,1,5,DCUN1D4
0.00482820347623481,0.353995185616711,0.357,0.224,1,5,ATP6V1H
0.00486796803797254,-0.326591242026212,0.129,0.287,1,5,TMEM260
0.00491152824893033,-0.273055114765524,0.1,0.259,1,5,GALK2
0.00491887632352362,-0.504619270862069,0.129,0.289,1,5,AFMID
0.0050838524692074,0.260785710334535,0.629,0.496,1,5,DTNB
0.00521702104424428,-0.425971936337267,0.271,0.432,1,5,ETNK1
0.005223793315247,-0.432244117523638,0.157,0.323,1,5,NFKB1
0.00526170972029277,0.258219254705665,0.386,0.25,1,5,NFX1
0.00531437249326031,0.445485496536121,0.471,0.355,1,5,SMARCA2
0.00533490782299998,-0.521727042043248,0.614,0.644,1,5,TMEFF2
0.00542277645576959,-0.285569960515701,0.214,0.384,1,5,XRCC5
0.00542633047868723,-0.416524948541327,0.214,0.394,1,5,CDC42BPB
0.00556242480255321,-0.311770578056923,0.157,0.336,1,5,VAMP2
0.00563621459213308,0.287366367675595,0.343,0.218,1,5,PCNX4
0.00576942789328269,0.278999687642692,0.429,0.297,1,5,SREK1
0.00579041912685257,0.304771818634118,0.457,0.326,1,5,MICU1
0.00595385456088613,-0.487720496776145,0.243,0.387,1,5,MTMR7
0.00598778502989761,-0.256249344020457,0.243,0.424,1,5,POLK
0.00599782759273964,-0.446340931994612,0.271,0.434,1,5,FAM171A1
0.00606085423465426,-0.399169956043292,0.157,0.303,1,5,SGCE
0.0060870685469565,-0.284732738562034,0.371,0.578,1,5,TRA2A
0.00638654189373622,-0.329089852191764,0.129,0.288,1,5,MAPK6
0.00647757919478567,-0.418845981246324,0.4,0.569,1,5,HIBCH
0.00673523414784921,-0.344642822043637,0.186,0.371,1,5,MYO9B
0.00685548466530055,-0.423491703356094,0.143,0.301,1,5,SOGA1
0.00685573222374609,0.405719318138642,0.257,0.151,1,5,ZC3H8
0.00686429233009565,0.299719197711198,0.329,0.201,1,5,ARHGEF11
0.00686481196892293,-0.328898272529619,0.114,0.267,1,5,NUP214
0.0068804380049861,-0.281746978697953,0.143,0.305,1,5,DHX15
0.00696385130300061,-0.322516591322817,0.171,0.344,1,5,ARIH2
0.00711932712599937,-0.439172753036216,0.643,0.719,1,5,BCAS3
0.0071953191166607,-0.354198813416826,0.271,0.453,1,5,MED13
0.00729601821990834,-0.364460566967803,0.143,0.291,1,5,ST3GAL5
0.00760235845748838,0.258659616918824,0.657,0.557,1,5,SIPA1L1
0.00772721771363427,-0.554351031858831,0.343,0.472,1,5,ESRRG
0.007742262854456,-0.463955172503212,0.157,0.3,1,5,UBE2E1
0.00796053057739991,-0.374807749763255,0.357,0.515,1,5,ZNF532
0.00821933089057269,-0.379465729684207,0.286,0.454,1,5,RPS6KA5
